album.id,album.title,album.company
51317,The Lost Interview Tapes Featuring Jim Morrison - Volume Two: The Circus Magazine Interview,Lone Star Music
432951,Vocal House Diamonds Vol.2,Sony Music Australia
569882,Blue [da ba dee] [2009 Remixes],Random Disc Records
59794,The Path Of A Decent Groove,T-Series
484445,La Otra,PGP-RTB
782395,Feeling,Econore
384191,The Modern Recordings 1948-50,Econore
54944,Handel : Operatic Arias,Instant Live
150174,Strays,Johnny&Associates
435899,The Burial Plot Bidding War,Go! Discs
696951,At Your Own Risk,Aquaplus
791247,Viaxe Por Urticaria,JamGlue
112768,I Love To Tell The Story,GoConnect
656735,An Introduction To Chico Hamilton Vol 3,MGM Distribution
738260,Chill House Planet_ Vol. 4,Applied Media Technologies Corporation
617497,The Twilight Saga: New Moon Original Motion Picture Soundtrack,Menart Records
235684,Who?What?Why?When?Where?,JamGlue
321893,Messiaen: 100th Anniversary Box Set,Diskoton
195247,Crowbar,Ministry of Sound
6968,The Very Best,Broccoli
371969,Piano Voix,Random Disc Records
226414,Carpe Diem,Magnatune
540823,Billo on G.T. Road,The Visual Dimensions Music
437093,Another Last Shot,Gold Typhoon
135645,Live In Paris,DSP Media
557862,Bone Dry - Original Motion Picture Soundtrack,Go! Discs
769560,Live Fast_ Love Hard_ Die Young (Best of_ Vol. 1),Random Disc Records
321338,Solon kA'no,5pb.
277526,Charismatisches Selbstimage - Selbst-Management,Go! Discs
620827,Holding Up Half the Sky: Voices of Celtic Women,Musketeer Records
146667,Jealous Me Was Killed By Curiosity,Definitive Jux
584987,Le Monde de Pierrot,Sony Music Entertainment
288788,Couka,EMI
313025,Callas Sings Puccini,ARC Music
285172,Rundown/Welcome To The Jungle,EMI
29398,Cruzando El RAo,Halaqah Media
294799,Richard Strauss: Ein Heldenleben; Tod und VerklA$?rung,Menart Records
68118,Ultimate Girl Groups,Jugodisk
703994,Made In England,Definitive Jux
555767,KRAUS - Una Voz Universal,Scranton Button Company
27755,Strictly Personal,EMI
28828,Living Years,Magnatune
86789,The Flesh,Corporation
323886,Jazzworks Volume I,Backstreet Records
501703,The Flat Earth (Collector's Edition),T-Series
805834,Ganz schAPn turbA1/4lent,Great Big Island
491917,Lullaby School,Diagnosis… DON'T! reCoRdings
715037,Album,Hed Kandi
610672,A Fistful Of 4 Skins,CJ E&M Music Performance Divison
759481,How Lucky I Am,Suzy
542714,Afriki zouk vol2,Sony/ATV Music Publishing
573679,Ultimate Holt,Sony/ATV Music Publishing
333532,Bloom,Thorn EMI
428130,The Best Of In The Summertime,GoConnect
59669,Heartbeat,Koch Entertainment
767061,Gone But Not Forgotten - Oscar Peterson,Applied Media Technologies Corporation
673082,Rev,Behringer
692717,The Best Of The Ronettes,Cris Morena Group
790939,Zoo Is Sad_ People Are Cruel,CJ E&M Music Performance Divison
680480,Les plus grandes chansons,PIAS UK Distribution
279019,Body And Soul,Sony Music Australia
320241,Whole Lotta Live 1998,Sony Music Australia
63206,ColecciA3n Diamante,Diagnosis… DON'T! reCoRdings
43642,A Work In Progress,EMI
155721,Southern Convention Songs,CAPP Records
384165,Alles kommt wie es kommt,Applied Media Technologies Corporation
198434,Sleep Through The Static,Cris Morena Group
667675,Back To The Beginning - Usher,AMCR
667641,The Country Queen,SoBe Entertainment
7106,Lost Together,PIAS Entertainment Group
500031,Tribute to the Grand Ole Opry - Vol. 2,Pony Canyon
389249,Legend,ARC Music
470183,Abstract Mind EP,SoBe Entertainment
154491,Donizetti: Anna Bolena,Halaqah Media
555336,Game Over,PGP-RTB
818083,The Bunny Striker Lee Story,Cris Morena Group
263238,Visa,Instant Live
151063,Screamin' Jay Hawkins,Instant Live
295041,Prayer: A Windham Hill Collection,CAPP Records
240730,Mighty Man,Talent Quest
348099,I Can't Stop Loving You,Random Disc Records
491293,Alternative Summer 2009,Posse Up Entertainment
54098,Marasma General,Johnny&Associates
599225,Radiant Health & Well-Being,Def Jam Recordings
536493,Sing Me To Sleep_ Mommy,Definitive Jux
647420,The Very Best Of Brenda Lee Vol.2,Aardvark Records
813022,JigSaw,Jugodisk
35970,I Apli Methodos Ton Trion,Applied Media Technologies Corporation
123609,1964,Go! Discs
597519,Faith,EMI Music Japan
356091,If They Want It,Aardvark Records
307550,The Greatest Hits,Ultra Music
222538,Hard Candy,One Records
31407,Apologize For Nothing,GMA Artist Center
748094,Demonica,Suzy
783787,GetDarker Presents THIS IS DUBSTEP 2,Sumthing Distribution
289148,Bandwagonesque,ARC Music
375397,Urban Emotions,J Storm
610753,The Secret Life Of The 4 Skins,Skeleton Crew
627509,And Now...The Anita Kerr Orchestra!,Suzy
25971,Cricklewood Green,Bad Boy Records
307070,3 Originals,MGM Distribution
815186,When The Broken Hearted Love Again,Room 10 Records
223469,Humungousfungusamongus,Definitive Jux
653183,Country Legend,ARC Music
278645,October,ECA Records
219488,Brazil Classics 7: What's Happening in Pernambuco_ New Sounds of the Brazilian Northeast,GoConnect
517497,Ascension To Tibet,DSP Media
196895,"OxygA""ne 5: Le Vent",DMX
453635,Reflections Of A Simple Man,Instant Live
143812,Harder . . . Faster,Talent Quest
675941,Christmas Song,Behringer
409785,Calle ilusion,Cris Morena Group
545565,Season Selection - Summer,Triple Vision Record Distribution
500539,Fiorina,Applied Media Technologies Corporation
289807,Greatest Hits,Boosey&Hawkes
46625,E Lang Chuan Shou,Harthouse
641414,Christmas Country,Nuwax Records
286324,I Am The Greatest!,Entertainment One
41136,Serious Hits... Live!,ARC Music
321903,The Best of The Baltimore Consort,Aquaplus
199800,I Can See You,Bad Boy Records
28425,Ultra-Lounge / A Bachelor In Paris - Volume Ten,Johnny&Associates
775996,A Night At the Booty Bar,Behringer
458578,Tipitina,Istanbul Plak
614814,NOW Dance Anthems,Bang
816211,Mutter Erde,5pb.
549564,Barnyard (OST),One Records
691205,Warung Beach,Sony Music Australia
234342,Narrow Stairs,Extraphone
22419,Play Me: The Complete Uni Studio Recordings...Plus!,Suzy
457401,These Are Good Times,Nuwax Records
200189,Le Temps Suspendu,Telstar Records
496675,My Angel Rocks Back and Forth,GRGDN
767896,THAT GIRL,Ultra Music
261440,North Amerikay,Go! Discs
203312,Nemesis,Almighty Records
364290,Sunshower,Random Disc Records
441073,The Open Door,EMI Music Japan
715453,Ireland's Harvest,Kung Fu Records
747117,Discografia Completa Vol. 9,Anjunabeats
46619,Zhen Qing Liu Lu,Extraphone
475640,Phi,GoConnect
660940,For The First Time On Planet Earth,Kung Fu Records
17131,Right On!,Def Jam Recordings
64418,Petrafied! (Very Best Of Petra,Corporation
727018,Happy Day Collection - Fonzie's Women,Instant Live
717822,Cameo Parkway 1957-1967,Great Big Island
257997,Lo Mejor De Roberto Torres / Vol. II,Magnatune
304239,Body Snatcher's,One Records
88446,Wrapped Up In A Five Pound Note,EMI
26319,The Very Best Of,PIAS UK Distribution
111872,Getting Ready... (World),Live Music Records
47389,Out Of Business,Def Jam Recordings
816512,X-Filez V.3: The Madman Era,Definitive Jux
610646,Where You Are,MCA Inc.
681216,Country In My Pillow,Ultra Music
443075,Backline Volume 46,MGM Distribution
379741,My Baby Left Me,Sumthing Distribution
732480,Naar Vi DA de Rocker,PGP-RTB
128084,Satisfaction Is The Death Of Desire,J Storm
644813,Life,Sumthing Distribution
107008,Dialogue (The Rudy Van Gelder Edition),PIAS UK Distribution
572262,Back In The Saddle Again,Sony Music Entertainmet (Japan) Inc.
535814,Belive In Soul E.P.,Talent Quest
151162,Mozart - Sacred Choral Works,Cris Morena Group
64628,Jerusalem Homecoming,One Records
30216,A Fever You Can't Sweat Out,Behringer
619638,The Dizzy Gillespie Alumni All-Stars: Dizzy's 80th Birthday Party,Ektaar Music Ltd
459869,Latin Spirits,Ministry of Sound
105865,Artificial Intelligence,Sony Music Australia
36663,The Spanish Guitar - The Top 10,Def Jam Recordings
517142,16 Exitos De Los Mejores Trios Mexicanos,Diagnosis… DON'T! reCoRdings
174614,Odds & Evens,PIAS Entertainment Group
884,Exile On Main St,Halaqah Media
314962,Dora The Explorer Dance Fiesta!,Sony Music Entertainmet (Japan) Inc.
550685,Reunion,Almighty Records
540002,Strictly One Drop,Sony BMG
135138,Sun Shower,SoBe Entertainment
804766,At The BBC,Applied Media Technologies Corporation
694058,Everybody's Fine,DSP Media
283875,Trick Or Treat - Original Motion Picture Soundtrack  Featuring FASTWAY,DSP Media
551529,Medrano,Diskoton
552550,Man-made,Sony BMG
6945,Whisper To The Wild Water,Instant Live
47036,Paul Stanley,Multimedia Record Corporation
296945,Change Of Season,Live Music Records
686055,Chouans!,Live Music Records
483913,Celtic Twilight 6,Disc Makers
648927,Soul Searchin' Part 2,Disc Makers
227292,Not Lonesome Anymore,Newbury Comics
769747,Below & Beyond,Musketeer Records
564496,The History of Rhythm and Blues - Disc 3,Skeleton Crew
462652,Wicked Disco & Soul Breaks,Room 10 Records
463023,ISM,Pony Canyon
517402,The Shape Of Life,Multimedia Record Corporation
601534,Sonic Boom,Applied Media Technologies Corporation
376824,Mutha Is Half a Word,Halaqah Media
128111,Where You Want To Be,Shure
239494,The Very Best Of Eddy Raven,Instant Live
290264,The Remixes,Extraphone
308591,Dance Vault Remixes - Beautiful,5pb.
737288,Den Femte Statsmakt,Sony Music Entertainmet (Japan) Inc.
59798,Live ... Down South Somewhere,Instant Live
282123,Tennessee Moon,Pony Canyon
80912,The New Kingdom,Magnatune
144076,In wirklich,Thorn EMI
774097,Sousa In Hi-Fi,Room 10 Records
54791,The Definitive Collection,Gold Typhoon
352104,Beyond Brasil,Definitive Jux
275941,Lo Mejor De Los Originales,PIAS UK Distribution
17388,Fix You,SoBe Entertainment
117405,I Want To Live,PlayNetwork
354320,It's Not Me_ It's You,Telstar Records
62220,Live,Boosey&Hawkes
532273,Cores_ Nomes,One Records
420045,Dirt Low,Sony/ATV Music Publishing
217681,Urban Legend,Shure
176450,Bite Down Hard,ECA Records
323603,Kongmanivong,Instant Live
358221,J'Aime Pas L'Amour,Pony Canyon
415212,Folie A  Deux,Bang
807577,Your Blood_ My Vendetta,Ministry of Sound
443821,Ministry of Sound Presents Chilled II 1991-2009,Sony Music Entertainment
667679,I Go Dumb Of This Heavy Metal,MCA Inc.
391044,Protect You,DSP Media
586680,Oh What A Woman,Def Jam Recordings
286532,"Blues Singer 1929-1931 ""Booger Rooger Saturday Nite",Talent Quest
395259,The Best Of,Thorn EMI
65217,SchA1/4tzt die Verliebten,Musketeer Records
65697,White Pony,Disc Makers
329238,Heart On,Corporation
639325,Ann Nesby's Soulful Christmas,Concord Music Group
433010,Mr. Government,DMX
641823,Merry Christmas Baby,GoConnect
278700,Lovers Rock,DMX
279150,Rockabye Baby - Lullabies with Orchestra,Suzy
463653,Riddim Driven: Caribbean Style,Posse Up Entertainment
639381,Weh Dem A Go Do...Can't Stop Cocoa Tea,Triple Vision Record Distribution
648603,17 Again,Gold Typhoon
761602,Diamond Master Series - Mike Bloomfield,S.M. Entertainment
57377,Footprints,Oricon
262925,Get Rich Or Die Tryin',Extraphone
217149,Everywhere At Once,Anjunabeats
375063,Ultimate Cult Themes,Applied Media Technologies Corporation
785327,Balades pour enfants louches,JYP Entertainment
248564,SWALK,Koch Entertainment
813528,Weekend Songs,SoBe Entertainment
162987,Here's To You Charlie Brown - 50 Great Years!,Movic
581855,Face The Nation,Room 10 Records
68572,Erikoiset,Newbury Comics
405723,Aljarafe,Bad Boy Records
635453,Panoramic,CJ E&M Music Performance Divison
259066,Lullaby Renditions of The Beach Boys,Corporation
15420,A Decade Of Chicago's Finest,Gold Typhoon
36412,In Other Words,Random Disc Records
725661,Ali Baba,Suzy
641098,Message To The Other Side (Osirus Part 1),BTM Music Group Inc.
767880,Salsa Salsa,Skeleton Crew
127411,Agnen: A Journey Through The Dark,Ektaar Music Ltd
652820,A Tale of a Tortured Soul,Istanbul Plak
246079,Happy Family,T-Series
521730,Masters Of Darkness - The Best Early Rave & Hardcore,JYP Entertainment
822031,The Ghost Dub-Dime Mixtape,HITT Production
547353,Elf Titled,Sony/ATV Music Publishing
144485,AlbA(c)niz / Granados / Romero / Sor: Guitar Solos,Posse Up Entertainment
489541,Kathy Troccoli,Lone Star Music
554475,Rahayee,Telstar Records
507551,Tunes from the Attic,Koch Entertainment
274369,Can't Stop Won't Stop,Talent Quest
16762,The EMI Years 1973-'75,Instant Live
314721,Return to Snowy River Part II,Entertainment One
29030,Let's Stick Together,SoBe Entertainment
424048,The Early Years,T-Series
282241,Strange Pleasure,Menart Records
509820,Love Is Back,Aquaplus
747564,Misty Blue,Extraphone
792359,100 Country Classics,BTM Music Group Inc.
358013,Trasmazonia,Sumthing Distribution
160831,Bach in Brazil,DSP Media
499661,Get the Led Out - Led Zeppelin Salute,T-Series
299387,The Preacher's Son,CAPP Records
455837,Electric Rendezvous,Aardvark Records
25431,Flake,JYP Entertainment
346342,Songs - The Sun is here for you,Oricon
440388,Mal de amores,Menart Records
265271,Bel Canto Spectacular,JYP Entertainment
64170,Shrek 2,ECA Records
26357,The Artist In The Ambulance,Go! Discs
505071,There Can Be Only None,CAPP Records
279851,Looking Back,Entertainment One
614873,Unity,S.M. Entertainment
537516,Live Warsaw 2000,PlayNetwork
598,G-Sides,Oricon
507157,Dusty Porch,Microphone Records
34609,Times Have Changed,Sony Music Australia
527753,Fall River Legend,CJ E&M Music Performance Divison
823358,More Than Religion,Great Big Island
599669,The Hour Before Dawn,JYP Entertainment
177238,Solos,Bang
255677,T Lavitz And The Bad Habitz,Microphone Records
633866,Party Time,Extraphone
114401,So Deluxe So Glorious,GMA Artist Center
317438,Conker: Live And Reloaded (Original Soundtrack),5pb.
604354,Reet Petite,Shure
297291,The International Jim Reeves/ Good 'N' Country,Almighty Records
230207,The Abominable Iron Sloth,T-Series
733120,I Wouldn't Buy This Either,Lone Star Music
192665,Dance Away The Terror,The Visual Dimensions Music
350598,Can You Hear Me,5pb.
28021,Right Back,PIAS Entertainment Group
704924,Ghetto Life,CJ E&M Music Performance Divison
694867,H2H,Def Jam Recordings
327279,Godspeed On The Devil's Thunder,Aquaplus
411583,Snapshots,PIAS Entertainment Group
284277,Singulier 81 - 89,HITT Production
538236,Each Birth a New Disaster,Econore
776016,The L Word: Season 3,DMX
761403,Danzones de Ayer,Bang
312987,L'Accordeoniste,Def Jam Recordings
768659,M20,HITT Production
481809,I Have Returned,PGP-RTB
83312,La Voz Que Acaricia,Sony BMG
668922,Old News,Bad Boy Records
138176,Who Is Mike Jones? Screwed & Chopped,PlayNetwork
21631,To The 5 Boroughs,Johnny&Associates
718276,Juno,The Visual Dimensions Music
219484,Cajun Honky Tonk,Istanbul Plak
111654,La taberna del Buda,Thorn EMI
556530,Trem Maluco e Outras Cantigas de Roda,Great Big Island
680738,Foridoles,Diskoton
702618,Telluric Chaos,Extraphone
195832,In Control,Corporation
434990,2006 International Barbershop Quartet Contest - First Round - Volume 3,ECA Records
1156,Dead Letter Office: The I.R.S. Years Vintage 1987,GoConnect
241148,Lost Highway,Anjunabeats
598477,Life On D-Block,Lone Star Music
511983,Plan Diabolico,Sony/ATV Music Publishing
250402,Radioland,Sony Music Australia
141886,Gaita Ponto Com,HITT Production
391849,London Calling (Legacy Edition),Microphone Records
275475,In Pursuit of Tomorrow,Musketeer Records
756,Electric Light Orchestra,Diskoton
529656,Music For Lovers,DSP Media
116845,Nemam Razloga Za Strah,CAPP Records
296908,The Color Of Music,Lone Star Music
204348,All Ages,T-Series
309090,Nolwenn Leroy,Talent Quest
700848,Pure,Go! Discs
83579,Bizarre Ride II,Extraphone
257266,Sweet Smell Of Success,Sony Music Entertainment
126959,Delta Music sessions,Sony/ATV Music Publishing
823599,Cha Cha Cha - Volume 3,Hed Kandi
714363,Lauren Wood,Electronic Arts Recordings
265343,Sun Giant,Posse Up Entertainment
755860,Audiovisual Couture Vol.1 by DJ koweSix,Room 10 Records
795318,Gospel Around The World,Instant Live
223396,Confrontation,Menart Records
112144,Beyond The Valley Of The Murderdolls,Diagnosis… DON'T! reCoRdings
65559,Our Flesh Deception,Mushroom Records
293790,RCA Country Legends,Behringer
310447,Sound Theories Vol. I & II,Hed Kandi
375380,Ride On The Rhythm,Definitive Jux
119748,Killa Season,Great Big Island
302077,Collections,PIAS Entertainment Group
738718,Nearer My God To Thee (Digitally Remastered),Kung Fu Records
480397,Killafornia,MCA Inc.
446429,Say A Song,Menart Records
512225,Los Fabulosos Cadillacs - Vol. V,Behringer
323874,Romantic Rhapsodies,Koch Entertainment
766272,Super Hits,Kung Fu Records
12180,Barrio Fino,J Storm
724914,The Best of Carlton Livingston,Skeleton Crew
27598,What Goes Around,PIAS Entertainment Group
480428,What It Thizz?,Triple Vision Record Distribution
753955,El sentido del aire,Koch Entertainment
560989,De beste liedjes,Suzy
182924,The Greek Folk Instruments:Santouri,S.M. Entertainment
383964,The Future Is Unwritten,Bad Boy Records
153897,The Best Of HOCC,DSP Media
265313,Good Girl Gone Bad: Reloaded,Sony Music Australia
482038,Waiting,Skeleton Crew
229583,Southern Gospel Classics Vol. 4,Aardvark Records
